12449;3623
12449;2760
12449;8633
12449;16242
12506;3623
12532;557
12568;14247
12624;20020
12624;9584
12624;2318
12624;10261
12642;12895
12642;21367
12642;13722
12642;6224
12686;6137
12686;4173
12686;2318
12686;5399
12686;1425
12723;17760
12723;2023
12723;8468
12723;4820
12723;7121
12723;2760
12723;12723
12723;1711
12728;9831
12728;10093
12750;18220
12750;2033
12750;11502
12750;2742
12750;2137
12750;21487
12750;19486
12790;1720
12832;3645
12848;15393
12848;4821
12848;2198
12848;11502
12848;17361
12848;4820
12848;2608
12848;18176
12848;9597
12848;5876
12848;1967
12876;2079
12876;12876
12876;2145
12876;8468
12876;7341
12892;12876
12895;7087
12895;19378
12895;20050
12895;1367
12895;6485
12895;6876
12895;12506
12895;9831
12895;1464
12895;4752
12895;17851
12895;21006
12895;9267
12895;8602
12895;4638
12895;18500
12895;16242
1291;19464
1291;16688
1291;21448
1291;19482
12919;22110
12951;16242
12951;9150
12951;6087
12951;10750
12989;17032
12989;9150
12989;9921
13039;2034
13040;20551
13040;8847
13040;8602
13085;16242
13107;100
13238;10159
13238;2760
13238;18076
13264;4752
13327;5313
13327;6281
13327;20172
13327;15383
13327;18725
13327;3077
13327;4638
13343;9831
13343;2760
13343;1367
13343;3645
13343;21078
13367;15829
13401;16242
13401;9222
13401;14194
13401;7629
13461;16331
13476;16242
13483;12506
13483;8218
13483;6937
13483;117
13483;20372
13483;19712
13483;16118
13499;2760
13499;22110
13508;19482
13508;1464
13508;752
13508;1753
13508;14325
13508;4820
13508;8294
13508;15698
13508;12037
13508;17047
13508;15393
13508;1715
13508;6137
13508;1234
13508;2760
13508;1176
13508;2051
13508;9831
13508;2318
13508;16532
13508;9468
13508;19486
13508;12038
13508;2072
13508;17694
13508;9597
13508;557
13508;1853
13508;1020
13508;17159
13508;2608
13508;796
13529;20166
13569;15525
13572;9371
13572;2137
13607;16242
13607;21020
13631;20933
13658;16242
1367;11502
1367;1967
1367;12895
13703;8294
13722;12642
13722;6884
13828;11642
13828;2072
13828;557
13828;2034
13865;9150
13865;18621
13865;20413
13865;18500
13865;14194
13865;13401
13865;8602
13902;4752
13902;12506
13921;12131
13955;20166
1405;14208
1405;10093
1405;2760
1405;9261
14051;7137
14051;11540
14051;2760
14051;11854
14057;2742
14060;18076
14060;21745
14073;796
14073;5085
14073;17047
14073;557
14111;4376
14140;3645
14154;16242
14154;2760
14181;752
14181;19482
14181;64
14181;505
14181;21448
14181;5399
14181;3981
14181;9831
14181;12131
14181;2742
14181;2760
14181;115
14182;13607
14194;1464
14194;2532
14194;19486
14194;5399
14194;11306
14194;2072
14194;64
14194;19482
14194;21448
14194;12131
14194;20050
14194;754
14194;19464
14194;19712
142;2608
14208;8314
14208;6876
14208;798
14208;10886
14208;18013
14208;20379
14208;4844
14208;20152
14208;2608
14208;14371
14208;3169
14208;557
14208;11721
14208;12895
14208;9261
14208;4978
14208;1234
14208;7610
14208;15398
14208;4376
14208;2137
14211;18621
14211;2318
14211;20020
14211;12215
14211;3636
14211;21666
14239;11503
1425;2742
1425;2318
1425;752
1425;9597
1425;796
14264;2742
14264;5861
14272;6706
14272;14194
14272;13509
14274;16242
14274;4376
14274;814
14274;13509
14274;15571
14274;3010
14312;2760
14312;15374
14321;16242
14325;13508
14325;1715
14325;19482
14325;6137
14325;1234
14325;17047
14325;2742
14325;4820
14325;796
14325;19486
14325;174
14325;1853
14325;2072
14325;15008
14325;5849
14325;2618
14325;9261
14325;4376
14325;12037
14325;9831
14325;5168
14325;10551
14325;9371
14325;12047
14325;757
14325;20954
14325;19035
14325;11854
14325;2760
14325;5191
14325;16242
14326;5313
14326;16242
14326;6087
14326;4752
14371;9384
14371;6876
14371;14208
14371;15398
14371;754
14371;19378
14371;20050
14387;1711
14394;17694
14394;9597
14394;18176
14394;9384
14394;11721
14394;11502
14416;14416
14421;4155
14421;5109
14441;2033
14441;11721
14494;16640
14494;15068
14501;12895
14501;754
14501;1464
14501;16688
14501;12506
14501;20020
14501;9831
14501;13902
14501;12919
14501;5337
14501;21116
14501;5400
14501;18151
14501;16242
14501;15898
14516;5876
14523;17091
14523;11289
14523;4822
14523;16242
14523;2760
14527;19236
14538;21378
14538;14944
14553;16242
14553;18190
14553;11540
14605;16242
14605;21116
14605;18876
14605;17340
14605;20075
1464;19482
1464;20157
1464;2318
1464;12036
1464;21552
1464;20728
1464;9597
1464;174
1464;3300
1464;1367
1464;17047
1464;2116
1464;20533
1464;5399
1464;2490
1464;493
1464;752
1464;5085
1464;6137
1464;15393
1464;2532
1464;2072
1464;2760
1464;17159
1464;1753
1464;16532
1464;2742
1464;3636
1464;505
1464;1425
1464;17694
1464;3373
1464;12037
1464;1176
1464;11854
1464;11502
1464;10111
1464;3981
1464;9261
1464;2034
1464;16118
1464;1853
1464;15698
1464;557
1464;16688
1464;6876
1464;64
1464;9831
1464;12895
1464;14194
1464;10731
1464;5861
1464;4638
1464;19486
14640;14208
14640;1711
14640;2760
14656;15949
14686;14208
14686;4376
14686;14501
14686;16242
14686;2318
14686;557
14719;10132
14719;16242
14738;16242
14774;18151
14777;4638
14777;5399
14777;2079
14777;117
14777;5849
14777;13327
14777;16242
14783;17140
14944;14538
14944;5740
14944;15266
14944;6121
14944;20812
14944;11377
14944;17918
14944;4743
14944;5628
14944;2931
1497;115
14988;16647
15008;1715
15008;19486
15008;1020
15008;14325
15008;1853
15008;12131
15008;5399
15008;18190
15009;16242
1502;796
1502;4820
1502;15393
1502;17694
1502;11502
1502;2198
1502;18176
1502;5876
1502;1967
1502;17361
1502;17159
15068;14494
15080;2760
15080;16242
15093;5047
15186;11503
15253;3645
15253;18076
15253;4350
15253;13828
15253;6214
15298;2760
15328;18220
15328;19267
15342;5764
15342;19464
15342;6196
15342;9384
15342;20918
15349;9371
15349;20050
15349;9384
15374;14312
15383;557
15383;4432
15383;8294
15383;2931
15383;3623
15383;14501
15383;9261
15383;12895
15383;1711
15383;9831
15383;21378
15383;5337
15383;6137
15383;15454
15383;12315
15383;10137
15383;18076
15383;2318
15383;20020
15383;13509
15383;9584
15383;1367
15383;2742
15383;6531
15393;1753
15393;1020
15393;1967
15393;2593
15393;2742
15393;2034
15393;17159
15393;16532
15393;1731
15393;1502
15393;2198
15393;9597
15393;6876
15393;2760
15393;18176
15393;3300
15393;4820
15393;1720
15393;20152
15393;11502
15393;9261
15393;2490
15396;20561
15396;6531
15396;8602
15405;2760
15405;11854
15405;18621
15405;12506
15405;557
15405;7919
15407;2857
15407;6137
15407;21078
15407;18261
15407;11496
15423;10731
15423;3623
15443;4376
15443;6087
15454;19464
15454;6876
15454;17159
15454;752
15454;9831
15454;1691
15454;10731
15454;17694
15454;1753
15454;1720
15454;2107
15454;557
15454;11502
15454;12131
15454;5399
15454;19482
15454;64
15454;2072
15454;2742
15454;5849
15454;13509
15454;5313
15454;6693
15454;17619
15454;1711
15454;11854
15478;9371
15478;2643
15478;2760
15478;6214
15480;1502
15525;7925
15525;13569
15525;12042
15525;16198
15539;3623
15539;11562
15553;4350
15553;8637
15557;9222
15557;16242
15557;9150
15557;3050
15557;11268
15571;2742
15571;19486
15571;2760
15571;12131
15571;2072
15571;11502
15571;9727
15571;14194
15571;14274
1558;9261
1558;9727
1558;796
1558;18013
1558;3851
1558;6196
1558;2760
1558;21064
1558;4595
1558;12895
1558;20179
1558;2684
1558;3747
1558;7610
1558;16046
1558;19079
1558;12728
1558;19482
1558;16242
1558;174
1558;2742
1558;13943
1558;12131
1558;19383
1558;15650
1558;6876
1558;11502
1558;19712
1558;11854
1558;2017
1558;19486
1558;20152
1558;12506
1560;263
1560;20157
1560;8604
1560;6707
1560;1967
1560;9261
1560;2760
15600;2957
15600;15315
15650;19482
15650;9831
15650;1558
15650;2760
15698;9597
15698;9261
15698;17694
15698;2116
15698;12037
15698;2318
15698;9222
15698;5399
15698;1020
15698;3300
15698;2618
15698;505
15698;6137
15698;2532
15698;19464
15698;2072
15698;15571
15698;8604
15698;21408
15698;2742
15698;17159
15698;1711
15698;16529
15698;1753
15698;752
15698;6876
15698;1176
15698;5168
15698;2760
15699;9597
15699;18013
15699;15929
15699;11854
15766;6087
15766;7925
15789;16242
15789;10750
15829;2137
15829;18076
15829;9150
15829;1711
15829;13509
15829;10185
15829;3636
15829;20575
15829;21666
15829;13367
15886;20372
15886;10137
15886;13943
15886;12895
15886;20667
15886;18594
15897;6876
15897;174
15897;16688
15897;9831
15897;2742
15897;2760
15897;10111
15897;9222
15897;5399
15897;854
15897;115
15897;2857
15898;10261
15898;5337
15898;11854
15898;14501
15898;5313
15898;2857
15898;18076
15898;10137
15898;3645
15898;2318
15898;9831
15898;13509
15898;3636
15906;5313
15906;20954
15929;2760
15929;10222
15949;16242
15949;14656
15963;6876
15965;1691
15965;2760
15965;18220
16059;6876
16059;18176
16059;2931
16059;18725
16059;10731
16059;16242
16070;4595
1608;10860
1608;10886
1608;17782
16091;2033
16091;16118
16091;11854
16091;20743
16091;9831
16091;6876
16118;2742
16118;15398
16118;2116
16186;14194
16198;4752
16207;16207
16207;6137
16207;2742
16207;9261
16223;1720
16238;17851
16238;15396
16242;754
16318;1720
16331;13461
16401;15396
16425;9597
16425;1967
16510;1753
16510;4638
16532;13508
16532;20743
16532;854
16532;174
16532;21448
16532;16688
16532;2532
16532;11502
16532;1711
16532;2072
16532;2079
16532;5973
16532;505
16532;2608
16532;10111
16532;17694
16532;17159
16532;18797
16532;6876
16532;18220
16532;2198
16532;1367
16532;1853
16532;6707
16532;2760
16532;9831
16640;10653
16640;14494
16643;12506
16647;14988
16647;2608
16647;21873
16647;798
16647;18513
16647;6137
16647;2742
16647;18076
16647;16242
16647;7925
16647;8877
16647;4376
16673;21116
16673;12506
16673;16242
16688;382
16688;1464
16688;5168
16688;9261
16688;1234
16688;20728
16688;2618
16688;1711
16688;944
16688;1176
16688;2033
16688;15897
16688;12037
16688;5399
16688;15454
16688;17159
16688;3299
16688;6876
16688;505
16688;6137
16688;2742
16688;557
16688;1291
16688;2532
16688;5447
16692;1691
16754;2760
16754;18176
16754;16242
16762;5400
16801;15478
16848;2742
16848;20166
16857;16242
16882;6137
16882;19267
16882;11503
16882;20050
16882;6876
16882;5861
16882;1367
16887;16242
16887;12895
1691;854
1691;17159
1691;11306
1691;18220
1691;266
1691;64
1691;2742
1691;2072
1691;17694
1691;13509
1691;10111
1691;17493
1691;322
1691;19464
1691;21226
1691;19482
1691;557
1691;4595
1691;11502
1691;21448
1691;1720
1691;9831
1691;11721
16946;12895
16946;64
16946;9432
16986;557
16986;9222
16986;19482
16986;2318
17006;752
17032;18057
17032;5104
17032;3467
17032;7692
17032;13607
17032;4752
17032;12989
17032;4180
17032;12650
17032;4742
17032;538
17032;16242
17032;10410
17032;6660
17032;12895
17047;4019
17047;13508
17047;11721
17047;9597
17047;17694
17047;1753
17047;4820
17047;2608
17047;3300
17047;2742
17047;796
17047;505
17047;2760
17047;557
17091;1711
17091;18261
17091;9831
17091;15398
17091;6876
17091;16242
17099;20640
17099;10886
1711;6876
1711;505
1711;1176
1711;5313
1711;12037
1711;16688
1711;5849
1711;11502
1711;2072
1711;1853
1711;17694
1711;2760
1711;2742
1711;8294
1711;19482
1711;12131
1711;9831
1711;752
1711;557
1711;12506
1711;21378
1711;15454
1711;11540
1711;16242
1711;9222
1711;21666
1711;19464
17129;11503
1715;12036
1715;2608
1715;8604
1715;16532
1715;17694
1715;2532
1715;20728
1715;1753
1715;1425
1715;3981
1715;15698
1715;9261
1715;1711
1715;5399
1715;12037
1715;2198
1715;2760
1715;10111
1715;1884
1715;1230
1715;557
1715;1598
1715;1234
1715;1464
1715;2116
1715;673
1715;2318
1715;20533
1715;2034
1715;1020
1715;1853
1715;6137
1715;17047
1715;8294
1715;263
1715;4173
1715;2742
1715;2023
1715;9831
1715;15008
1715;5168
1715;1176
1715;2072
1715;19486
1715;9304
1715;752
1715;13508
1715;14325
1715;19482
1715;21552
1715;9597
1715;505
1715;11290
17159;15393
17159;1691
17159;15698
17159;1502
17159;115
17159;2198
17159;854
17159;2033
17159;2608
17159;18176
17159;1367
17159;20743
17159;9597
17159;266
17159;6196
17159;8294
17159;1720
17159;9384
17159;4820
17159;5861
17159;11502
17159;6463
17159;6876
17159;7087
1720;174
1720;1711
1720;5399
1720;9831
1720;505
1720;2608
1720;115
1720;8468
1720;18176
1720;266
1720;853
1720;7341
1720;17159
1720;1691
1720;2490
1720;20743
1720;15393
1720;557
1720;11721
1720;19482
1720;20152
1720;11502
1720;20179
17202;3623
17258;5182
17303;754
1731;20152
1731;9597
1731;18176
1731;17361
1731;2149
1731;2198
1731;15393
1731;1367
17340;17891
17361;2198
17361;1731
17361;1502
17361;1967
17361;17159
17361;12848
17361;5876
174;9261
174;1234
174;19486
174;16532
174;8294
174;1853
174;19464
174;6876
174;2532
174;15897
174;2149
174;4820
174;505
174;2072
174;2760
174;2198
174;1502
174;9831
174;10111
174;1967
174;11502
174;2742
17419;19712
17419;2643
17439;557
17493;19464
17493;1691
17493;557
17493;9831
17493;4595
17493;2760
17497;557
1753;2318
1753;9597
1753;19486
1753;2742
1753;8604
1753;6876
1753;1884
1753;1020
1753;2760
1753;6137
1753;10045
1753;2424
1753;9261
1753;15698
1753;5399
1753;2033
1753;505
1753;1176
1753;2034
17532;16242
17619;2107
17619;1711
17619;21553
17619;16842
17619;15454
17619;19464
17619;16242
17619;17918
17619;17782
17619;6693
17668;18725
17668;4957
17668;754
17694;2318
17694;4173
17694;1853
17694;15568
17694;17047
17694;796
17694;1020
17694;2468
17694;20533
17694;1464
17694;2490
17694;1884
17694;16688
17694;2760
17694;1502
17694;1731
17694;1711
17694;2742
17694;2424
17694;19482
17694;1691
17694;5168
17694;6121
17694;2072
17694;15454
17694;11306
17694;9597
17694;8468
17694;17694
17710;493
17730;5313
17730;9371
17730;1711
17730;2742
17730;7919
17730;16041
17768;8473
17779;16242
17779;6835
17782;6693
17782;17619
17782;1608
17782;16842
17782;15454
17782;8468
17782;2318
17782;2022
17782;6121
17782;3169
17782;18500
17787;5313
17787;10569
17832;14214
17835;19535
17837;20533
17837;4638
17895;17159
17918;5447
17918;1464
17918;754
17918;12506
17918;21056
17918;14944
17918;17619
17918;10767
17918;10551
17918;5861
17950;20152
17950;17159
17950;13509
17950;5876
17950;7087
17950;6930
17999;18220
18013;11502
18013;20231
18020;10750
18057;2034
18057;796
18057;21448
18057;10551
18076;16842
18076;754
18076;13509
18076;16647
18076;15898
18076;20855
18076;21745
18076;15383
18076;14060
18076;6531
18151;14774
18151;14501
18151;6535
18151;20356
18151;19353
18160;6876
18160;21116
18160;7692
18160;10886
18160;18190
18176;1502
18176;6707
18176;2149
18176;18261
18176;2198
18176;2608
18176;10045
18176;1720
18176;2883
18176;1967
18176;13509
18176;20743
18176;9597
18176;15393
18176;8468
18176;4820
18176;11721
18176;6196
18176;3169
18176;20152
18176;1711
18176;17159
18176;19464
18176;796
18176;9261
18176;11502
18176;18176
18176;6876
18176;9384
18176;2742
18176;16242
18189;9597
18189;2608
18189;1464
18190;2137
18190;12876
18190;18160
18190;15008
18190;20166
18190;8847
18190;20812
18190;12042
18190;4180
18197;10750
18220;20533
18220;2017
18220;3373
18220;2023
18220;796
18220;1691
18220;6121
18220;2532
18220;16532
18220;64
18220;2079
18220;117
18220;2072
18220;505
18220;13509
18220;19482
18220;5399
18220;3623
18220;115
18220;4820
18220;12131
18220;12037
18220;6876
18220;2645
18220;3169
18220;2742
18220;19464
18220;11502
18220;752
18220;557
18220;11721
18220;2931
18220;9831
18220;2760
18220;2490
18220;2643
18221;11854
18247;9597
18247;1560
18248;17950
18261;17091
18261;12131
18261;11502
18261;19464
18261;18176
18261;6876
18261;9831
18261;9384
18283;6137
18283;9261
18286;16754
18303;16118
18303;2861
18303;19712
18387;1967
18487;16242
18487;4166
18487;16118
18490;16198
18490;20472
18500;4376
18500;19464
18500;12895
18500;754
18513;16242
1853;2318
1853;1715
1853;4173
1853;1234
1853;3981
1853;557
1853;2742
1853;6876
1853;2023
1853;13508
1853;9304
1853;796
1853;12038
1853;15008
1853;14325
1853;9261
1853;2079
1853;1464
1853;5168
1853;19486
1853;10111
1853;2490
1853;12037
1853;174
1853;6137
1853;2072
1853;1711
1853;19482
1853;17694
1853;4638
1853;2760
1853;16532
1853;9831
1853;18220
18570;12506
18570;3623
18570;752
18594;16242
18594;9150
18621;557
18621;13509
18621;5642
18674;1234
18716;4180
18716;5876
18725;12807
18725;7202
18725;6463
18725;7137
18725;13343
18725;2760
18725;14686
18725;2819
18725;17619
18725;20157
18725;14371
18725;11502
18725;9384
18725;9261
18725;347
18725;14352
18725;7300
18725;796
18725;7745
18725;2398
18725;12919
18725;8633
18725;13327
18725;21460
18725;14797
18725;17091
18725;9292
18725;16059
18725;16781
18725;2931
18725;6706
18725;15398
18725;557
18725;10372
18725;10731
18725;5505
18725;4994
18725;9831
18725;13509
18725;12545
18725;22013
18725;12036
18725;9739
18725;2608
18725;17950
18725;10159
18725;3623
18725;17668
18725;14501
18725;6835
18725;3456
18725;17099
18725;5628
18725;13703
18725;6933
18725;21311
18725;493
18725;13870
18725;5408
18725;5849
18725;10137
18725;11530
18786;6339
18792;16242
18792;4806
18795;7087
18797;2023
18797;8600
1884;263
1884;9597
1884;19486
1884;2318
1884;17694
1884;5168
1884;1020
1884;1230
1884;1598
1884;557
1884;15698
1884;8604
1884;2034
1884;1176
1884;1753
18844;8857
18876;16242
18876;14605
18912;22110
18986;3637
19023;5168
19023;18220
19035;2643
19041;2760
19041;16118
19050;16242
19050;1464
19050;19464
19050;5267
19050;11069
19066;2645
19066;6876
19069;19079
19079;14371
19079;16242
19079;14194
19079;10137
19079;9831
19079;12506
19079;3169
19079;19486
19079;18303
19079;11562
19079;3623
19079;6876
19079;2760
19125;7678
19125;19632
19160;2760
19160;3169
19166;16242
19166;1464
19236;6121
19236;20954
19236;5825
19236;14527
19236;10320
19236;8201
19267;6876
19267;4806
19267;20231
19267;5091
19267;14738
19267;8182
19293;2645
19293;2931
19293;9384
19293;11502
19293;493
19293;2760
19353;3467
19353;18151
19378;19378
19378;754
19378;12895
19383;6876
19383;14194
19407;9831
19464;505
19464;15698
19464;4595
19464;10111
19464;21226
19464;2819
19464;19482
19464;557
19464;8294
19464;7137
19464;2742
19464;6876
19464;11502
19464;2931
19464;12131
19464;2760
19464;18261
19464;18176
19464;12895
19464;9831
19464;9040
19464;11540
19464;14194
19464;18500
19464;1711
19464;16242
19464;5447
19482;1715
19482;1020
19482;6876
19482;1884
19482;12038
19482;1234
19482;347
19482;5447
19482;1727
19482;2424
19482;19486
19482;1853
19482;5168
19482;2116
19482;16118
19482;505
19482;14441
19482;15454
19482;7137
19482;14181
19482;944
19482;1291
19482;5313
19482;5584
19482;1691
19482;11502
19482;17694
19482;19293
19482;14194
19482;4638
19482;11306
19482;2072
19482;10731
19482;2608
19482;322
19482;10111
19482;11854
19482;1176
19482;18220
19482;12037
19482;5399
19482;5849
19482;4820
19482;64
19482;19464
19482;2645
19482;12131
19482;752
