20831;66251;3.0;7;1262329200
21302;175522;2.0;8;1262329200
21419;159771;4.0;19;1262329200
21419;193717;5.0;8;1262329200
21419;10362;5.0;4;1262329200
21419;66397;3.0;19;1262329200
21448;2443;3.0;3;1262329200
64;2615;4.0;18;1262415600
557;15380;4.0;22;1262415600
557;15381;4.0;3;1262415600
557;15382;2.0;11;1262415600
557;15383;5.0;3;1262415600
853;23549;5.0;4;1262415600
853;21665;3.0;3;1262415600
1230;31696;5.0;8;1262415600
1230;31697;4.0;18;1262415600
1494;37058;5.0;9;1262415600
1560;34243;5.0;2;1262415600
1608;39250;3.0;4;1262415600
1608;39251;2.0;4;1262415600
1608;39252;3.0;4;1262415600
1608;39253;3.0;4;1262415600
1608;39254;3.0;4;1262415600
1608;39255;5.0;4;1262415600
1691;40468;4.0;10;1262415600
1853;44005;5.0;17;1262415600
2023;46991;5.0;20;1262415600
2318;55799;5.0;19;1262415600
2318;55800;2.0;19;1262415600
2742;64898;2.0;11;1262415600
3374;59645;4.0;11;1262415600
3554;81080;5.0;4;1262415600
3689;82411;5.0;2;1262415600
3958;87246;4.0;3;1262415600
3958;87247;5.0;10;1262415600
3958;63363;3.0;3;1262415600
4246;91252;4.0;17;1262415600
4246;91253;5.0;11;1262415600
5861;116273;2.0;19;1262415600
5861;116274;5.0;19;1262415600
5861;66389;4.0;19;1262415600
6138;119718;5.0;4;1262415600
6877;129853;1.0;4;1262415600
6877;129854;4.0;11;1262415600
6877;129855;4.0;18;1262415600
6877;129856;3.0;19;1262415600
6877;129857;3.0;19;1262415600
6980;104729;4.0;15;1262415600
7246;138057;5.0;8;1262415600
7246;36039;5.0;8;1262415600
7411;6354;5.0;5;1262415600
7694;145024;3.0;5;1262415600
8069;149128;5.0;19;1262415600
8295;151340;5.0;7;1262415600
8588;59033;4.0;18;1262415600
8690;155493;4.0;5;1262415600
9141;161064;5.0;17;1262415600
9832;169951;4.0;17;1262415600
9910;171130;5.0;10;1262415600
10309;174780;5.0;4;1262415600
10309;174781;5.0;19;1262415600
10309;10098;4.0;4;1262415600
10818;179621;5.0;5;1262415600
10818;117298;5.0;4;1262415600
10818;179622;5.0;3;1262415600
10818;128801;5.0;5;1262415600
10818;112993;4.0;3;1262415600
11062;181965;1.0;2;1262415600
11135;152221;5.0;8;1262415600
11135;182938;5.0;19;1262415600
11135;182939;5.0;19;1262415600
11460;165421;5.0;21;1262415600
11460;187578;4.0;8;1262415600
11530;189186;3.0;19;1262415600
11668;190446;3.0;7;1262415600
12320;36205;3.0;3;1262415600
12832;201335;2.0;2;1262415600
12832;201336;5.0;19;1262415600
12832;73611;4.0;19;1262415600
12832;201337;2.0;19;1262415600
12919;15297;3.0;4;1262415600
13434;207519;5.0;5;1262415600
13728;138055;4.0;8;1262415600
13902;47999;4.0;4;1262415600
13902;214798;5.0;4;1262415600
13902;214706;5.0;4;1262415600
13902;4631;3.0;3;1262415600
13902;22115;4.0;3;1262415600
13902;1915;2.0;3;1262415600
13921;43564;5.0;2;1262415600
13955;12771;4.0;3;1262415600
13955;35390;4.0;3;1262415600
14214;218944;5.0;19;1262415600
14214;218945;2.0;19;1262415600
14214;218946;5.0;19;1262415600
14527;222415;5.0;4;1262415600
14548;78397;5.0;18;1262415600
14640;224046;2.0;8;1262415600
15098;115610;5.0;15;1262415600
15525;89833;5.0;4;1262415600
15525;41572;2.0;4;1262415600
15534;231945;4.0;18;1262415600
15534;231946;4.0;1;1262415600
15553;233008;3.0;3;1262415600
15699;234538;5.0;22;1262415600
15699;234539;3.0;19;1262415600
15827;236365;3.0;19;1262415600
16059;240397;4.0;5;1262415600
16059;240398;5.0;19;1262415600
16318;243137;5.0;9;1262415600
16318;243138;4.0;9;1262415600
16331;243472;3.0;5;1262415600
16331;243473;1.0;5;1262415600
16373;103022;5.0;3;1262415600
16393;101338;5.0;4;1262415600
16842;248162;1.0;7;1262415600
16986;127817;5.0;8;1262415600
17047;17921;4.0;5;1262415600
17256;251433;5.0;22;1262415600
17258;47019;5.0;7;1262415600
17743;36058;4.0;8;1262415600
17913;35145;4.0;18;1262415600
18248;259240;2.0;18;1262415600
18293;259542;4.0;5;1262415600
18404;260827;3.0;4;1262415600
19041;267250;5.0;11;1262415600
19163;200571;3.0;4;1262415600
19163;269043;4.0;3;1262415600
19483;65031;3.0;8;1262415600
19486;272936;3.0;19;1262415600
19486;272937;4.0;7;1262415600
19486;61295;3.0;19;1262415600
19486;272938;2.0;4;1262415600
19486;272939;3.0;4;1262415600
19486;272940;4.0;4;1262415600
19487;273430;4.0;11;1262415600
19673;21630;2.0;3;1262415600
19833;276184;4.0;4;1262415600
19886;276904;5.0;4;1262415600
20379;33240;4.0;5;1262415600
20379;281614;5.0;5;1262415600
20461;11103;4.0;12;1262415600
20461;282277;2.0;11;1262415600
20461;2165;2.0;11;1262415600
20461;282278;4.0;18;1262415600
20831;202655;1.0;18;1262415600
21072;21959;4.0;3;1262415600
21083;47001;5.0;2;1262415600
21095;21960;4.0;3;1262415600
21419;289794;5.0;4;1262415600
21419;289795;5.0;4;1262415600
21419;84765;5.0;4;1262415600
21745;288440;4.0;4;1262415600
382;10324;4.0;1;1262502000
557;15378;3.0;22;1262502000
557;15379;3.0;4;1262502000
557;12428;4.0;3;1262502000
697;19355;4.0;9;1262502000
1230;31694;5.0;18;1262502000
1230;31695;4.0;18;1262502000
1464;36060;5.0;8;1262502000
1853;44004;4.0;17;1262502000
2072;49953;5.0;18;1262502000
2116;51862;3.0;11;1262502000
2318;45336;3.0;19;1262502000
2318;55798;3.0;19;1262502000
2490;22131;5.0;3;1262502000
2760;66386;4.0;18;1262502000
3168;12757;4.0;3;1262502000
3301;77233;2.0;3;1262502000
3364;78374;5.0;9;1262502000
3374;16512;3.0;11;1262502000
3689;83420;5.0;2;1262502000
3699;83635;4.0;2;1262502000
3958;87244;3.0;3;1262502000
3958;87245;5.0;11;1262502000
4155;13397;5.0;3;1262502000
4155;34366;3.0;3;1262502000
4246;91250;5.0;11;1262502000
4246;91251;5.0;11;1262502000
4556;95975;2.0;4;1262502000
5426;109610;5.0;7;1262502000
5426;60964;5.0;19;1262502000
5494;110309;4.0;22;1262502000
5642;112973;2.0;3;1262502000
5720;114704;4.0;4;1262502000
5861;116271;5.0;19;1262502000
5861;116272;5.0;19;1262502000
5981;114778;4.0;15;1262502000
6138;119716;5.0;4;1262502000
6138;119717;5.0;19;1262502000
6672;126578;4.0;17;1262502000
6672;126579;5.0;8;1262502000
6877;129850;4.0;19;1262502000
6877;55583;5.0;11;1262502000
6877;129851;5.0;19;1262502000
6877;129852;5.0;8;1262502000
7246;138054;5.0;8;1262502000
7246;138055;1.0;8;1262502000
7246;138056;5.0;8;1262502000
7411;140460;3.0;5;1262502000
7694;91251;5.0;11;1262502000
7694;21959;3.0;3;1262502000
7694;26675;5.0;8;1262502000
8407;120698;4.0;8;1262502000
8407;152313;3.0;3;1262502000
8407;152314;4.0;19;1262502000
8407;152315;4.0;7;1262502000
8637;155090;5.0;2;1262502000
8690;155492;5.0;5;1262502000
9141;161062;4.0;19;1262502000
9141;161063;3.0;19;1262502000
9262;113024;5.0;3;1262502000
9432;166226;4.0;2;1262502000
9598;167802;4.0;4;1262502000
10112;44730;2.0;19;1262502000
10137;173242;1.0;10;1262502000
10137;138993;5.0;9;1262502000
10309;174779;5.0;8;1262502000
10410;175853;4.0;18;1262502000
10410;175854;4.0;8;1262502000
10410;175855;4.0;8;1262502000
10410;175856;4.0;8;1262502000
10466;176294;5.0;18;1262502000
10820;179693;2.0;4;1262502000
11135;1114;2.0;1;1262502000
11141;183093;4.0;19;1262502000
11157;35394;3.0;3;1262502000
11157;183775;5.0;4;1262502000
11460;187576;3.0;8;1262502000
11460;187577;5.0;8;1262502000
11530;189184;4.0;19;1262502000
11530;189185;4.0;19;1262502000
12832;201332;3.0;19;1262502000
12832;16042;5.0;2;1262502000
12832;201333;4.0;19;1262502000
12832;201334;5.0;8;1262502000
13367;93264;5.0;19;1262502000
13367;205953;4.0;22;1262502000
13367;205954;4.0;18;1262502000
13367;205955;4.0;19;1262502000
13367;205956;4.0;18;1262502000
13420;207008;4.0;4;1262502000
13502;208919;4.0;4;1262502000
13574;210019;5.0;11;1262502000
13574;51217;4.0;18;1262502000
13728;34366;2.0;3;1262502000
13902;21516;1.0;3;1262502000
13992;215883;4.0;18;1262502000
14239;219122;4.0;9;1262502000
14239;75757;4.0;2;1262502000
14527;8788;3.0;12;1262502000
14640;224045;4.0;17;1262502000
14766;35344;4.0;7;1262502000
14922;225934;1.0;4;1262502000
14946;226387;4.0;1;1262502000
14946;226388;4.0;1;1262502000
14946;226389;4.0;17;1262502000
14946;226390;4.0;1;1262502000
14946;226391;5.0;19;1262502000
15827;236364;3.0;3;1262502000
15860;100254;4.0;11;1262502000
15898;13369;1.0;9;1262502000
15984;239549;4.0;17;1262502000
16059;240396;4.0;5;1262502000
16059;13397;2.0;3;1262502000
16196;242267;3.0;8;1262502000
16318;99992;4.0;7;1262502000
16331;54416;5.0;3;1262502000
16393;245018;4.0;4;1262502000
17708;254093;5.0;3;1262502000
17913;256269;5.0;4;1262502000
18798;5979;4.0;2;1262502000
19041;267247;5.0;19;1262502000
19041;267248;5.0;11;1262502000
19041;267249;5.0;19;1262502000
19079;128805;5.0;5;1262502000
19079;127897;5.0;5;1262502000
19163;137110;4.0;3;1262502000
19482;272195;1.0;3;1262502000
19482;272196;4.0;3;1262502000
19486;262175;1.0;3;1262502000
19486;272934;1.0;4;1262502000
19486;272935;3.0;4;1262502000
19486;61174;2.0;19;1262502000
19486;120174;2.0;3;1262502000
19487;203328;4.0;22;1262502000
19487;209896;4.0;18;1262502000
19673;122297;3.0;3;1262502000
19833;276183;3.0;11;1262502000
19886;276903;4.0;4;1262502000
20034;278990;5.0;19;1262502000
20390;42829;3.0;10;1262502000
20461;282276;1.0;18;1262502000
20609;283978;5.0;4;1262502000
20831;81906;4.0;18;1262502000
21020;287206;5.0;4;1262502000
21095;27190;5.0;7;1262502000
21419;41315;4.0;11;1262502000
21419;289792;5.0;18;1262502000
21419;289793;4.0;18;1262502000
21448;22087;2.0;3;1262502000
21745;280052;4.0;4;1262502000
21745;292467;4.0;4;1262502000
64;2614;4.0;18;1262588400
557;15375;3.0;3;1262588400
557;15376;4.0;4;1262588400
557;15377;3.0;11;1262588400
557;1842;2.0;3;1262588400
734;19890;3.0;10;1262588400
796;21947;4.0;3;1262588400
1367;33598;4.0;2;1262588400
1464;36057;5.0;19;1262588400
1464;29834;3.0;22;1262588400
1464;36058;5.0;8;1262588400
1464;36059;5.0;8;1262588400
1753;42219;3.0;19;1262588400
1853;44002;4.0;17;1262588400
1853;44003;5.0;20;1262588400
2034;47892;5.0;3;1262588400
2034;47893;5.0;5;1262588400
2034;47894;1.0;3;1262588400
2034;13390;5.0;3;1262588400
2116;51861;4.0;18;1262588400
2318;20679;4.0;8;1262588400
2318;55796;5.0;19;1262588400
2318;55797;4.0;19;1262588400
2608;4740;5.0;3;1262588400
2742;64897;4.0;11;1262588400
2760;42489;5.0;19;1262588400
3077;72501;4.0;2;1262588400
3301;28655;4.0;5;1262588400
3373;78464;3.0;10;1262588400
3373;78465;4.0;21;1262588400
3374;78631;5.0;11;1262588400
3493;80467;5.0;7;1262588400
3493;80468;5.0;17;1262588400
3493;36278;4.0;8;1262588400
3597;82115;5.0;8;1262588400
3597;17588;4.0;8;1262588400
3597;82116;2.0;8;1262588400
3597;82117;5.0;19;1262588400
3636;13397;4.0;3;1262588400
3689;83419;4.0;2;1262588400
3907;21936;5.0;3;1262588400
3958;22071;2.0;3;1262588400
3958;87243;3.0;3;1262588400
4126;37946;5.0;3;1262588400
4174;74037;4.0;7;1262588400
4174;10812;4.0;8;1262588400
4246;91247;5.0;18;1262588400
4246;91248;4.0;11;1262588400
4246;91249;5.0;22;1262588400
5096;103406;4.0;18;1262588400
5096;103407;4.0;18;1262588400
5096;37489;4.0;18;1262588400
5130;104163;5.0;17;1262588400
5370;107722;5.0;7;1262588400
5861;116268;3.0;13;1262588400
5861;116269;5.0;19;1262588400
5861;116270;3.0;19;1262588400
6138;119714;3.0;3;1262588400
6138;119715;5.0;4;1262588400
6144;120703;4.0;18;1262588400
6239;122390;4.0;8;1262588400
6492;13397;5.0;3;1262588400
6672;126577;5.0;18;1262588400
6877;129847;3.0;18;1262588400
6877;129848;3.0;19;1262588400
6877;129849;4.0;18;1262588400
7065;135585;5.0;18;1262588400
7089;51215;4.0;8;1262588400
7411;140459;3.0;5;1262588400
7636;144385;4.0;7;1262588400
7694;145023;1.0;5;1262588400
7966;147727;4.0;17;1262588400
8069;149127;4.0;19;1262588400
8407;152311;5.0;19;1262588400
8407;152312;3.0;3;1262588400
8407;118340;5.0;8;1262588400
8588;154387;1.0;18;1262588400
8601;154721;4.0;7;1262588400
8994;158605;5.0;4;1262588400
9040;159591;4.0;11;1262588400
9072;121362;4.0;19;1262588400
9072;15230;5.0;4;1262588400
9371;165453;5.0;7;1262588400
9447;166482;5.0;13;1262588400
9598;167801;5.0;3;1262588400
10159;173405;5.0;25;1262588400
10309;174777;5.0;7;1262588400
10309;174778;4.0;19;1262588400
10309;36075;4.0;8;1262588400
10466;61156;4.0;9;1262588400
10709;178804;3.0;4;1262588400
10818;37643;2.0;3;1262588400
11062;181964;4.0;2;1262588400
11141;20264;5.0;18;1262588400
11145;183448;5.0;18;1262588400
11157;99942;5.0;5;1262588400
11460;46923;2.0;3;1262588400
11460;187575;2.0;4;1262588400
11628;189998;5.0;18;1262588400
11628;7241;5.0;10;1262588400
11628;16042;5.0;2;1262588400
11640;61433;4.0;19;1262588400
12832;201331;2.0;19;1262588400
12832;22574;5.0;2;1262588400
12832;81111;4.0;3;1262588400
13367;19645;5.0;19;1262588400
13367;205951;3.0;18;1262588400
13367;36345;4.0;11;1262588400
13367;205952;4.0;18;1262588400
13434;207518;5.0;5;1262588400
13572;209894;5.0;19;1262588400
13574;40027;5.0;11;1262588400
13574;154346;2.0;18;1262588400
13902;47994;5.0;4;1262588400
13902;56244;5.0;7;1262588400
14154;217801;4.0;10;1262588400
14915;225748;5.0;4;1262588400
14998;226973;5.0;7;1262588400
15009;227192;5.0;7;1262588400
15534;231944;2.0;18;1262588400
15553;233007;4.0;3;1262588400
15827;21987;1.0;3;1262588400
15860;237075;3.0;22;1262588400
16059;240394;4.0;4;1262588400
16059;240395;4.0;18;1262588400
16393;89897;5.0;4;1262588400
16647;246485;1.0;7;1262588400
17695;253899;1.0;3;1262588400
17743;15297;3.0;4;1262588400
17913;103415;4.0;18;1262588400
18876;122640;3.0;3;1262588400
18876;46935;3.0;3;1262588400
19079;7222;5.0;5;1262588400
19163;29034;4.0;3;1262588400
19482;272193;1.0;8;1262588400
19482;272194;1.0;3;1262588400
19487;205875;5.0;18;1262588400
19673;22023;3.0;3;1262588400
19766;140503;2.0;3;1262588400
19766;275740;3.0;3;1262588400
19766;275741;4.0;3;1262588400
19886;249518;5.0;11;1262588400
20461;282272;2.0;18;1262588400
20461;282273;4.0;10;1262588400
20461;282274;3.0;11;1262588400
20461;180508;4.0;5;1262588400
20461;282275;4.0;18;1262588400
20555;21979;5.0;3;1262588400
20831;285606;4.0;18;1262588400
21047;12757;4.0;3;1262588400
21047;13397;4.0;3;1262588400
21419;78460;4.0;11;1262588400
21553;90860;5.0;11;1262588400
21553;282402;2.0;11;1262588400
21745;12812;4.0;3;1262588400
22037;295663;5.0;9;1262588400
382;10323;5.0;19;1262674800
752;20335;4.0;11;1262674800
915;24653;5.0;18;1262674800
1464;24758;5.0;8;1262674800
1464;36055;5.0;8;1262674800
1464;36056;5.0;22;1262674800
1484;36812;5.0;8;1262674800
1494;37057;5.0;18;1262674800
1560;38311;1.0;2;1262674800
1753;42218;5.0;4;1262674800
1995;1525;4.0;8;1262674800
2023;46990;4.0;7;1262674800
2034;47891;5.0;5;1262674800
2095;51395;4.0;19;1262674800
3028;71647;4.0;7;1262674800
3077;13397;3.0;3;1262674800
3168;74513;4.0;4;1262674800
3168;47694;5.0;3;1262674800
3301;77232;4.0;4;1262674800
3373;12770;4.0;3;1262674800
3486;59907;4.0;10;1262674800
3558;81597;5.0;19;1262674800
3597;14127;5.0;8;1262674800
3597;24711;1.0;8;1262674800
3597;82113;5.0;8;1262674800
3597;82114;5.0;8;1262674800
3636;52827;4.0;3;1262674800
3958;87242;5.0;10;1262674800
4126;89453;5.0;4;1262674800
5086;103006;4.0;3;1262674800
5400;108558;4.0;22;1262674800
5628;112411;5.0;20;1262674800
5628;112412;5.0;7;1262674800
5628;112413;5.0;9;1262674800
5861;116266;4.0;2;1262674800
5861;116267;3.0;2;1262674800
5907;102879;5.0;9;1262674800
6138;119713;5.0;19;1262674800
6239;52283;4.0;8;1262674800
6693;126991;4.0;18;1262674800
6877;129844;4.0;19;1262674800
6877;129845;5.0;18;1262674800
6877;129846;4.0;11;1262674800
6979;134895;5.0;10;1262674800
7120;136858;4.0;10;1262674800
7411;106306;3.0;5;1262674800
7435;140652;4.0;19;1262674800
7443;140699;3.0;3;1262674800
7817;146525;3.0;4;1262674800
8069;35148;5.0;19;1262674800
8407;152307;2.0;3;1262674800
8407;152308;2.0;3;1262674800
8407;152309;4.0;3;1262674800
8407;152310;4.0;3;1262674800
8588;80169;2.0;18;1262674800
8588;154386;5.0;18;1262674800
8765;156514;5.0;9;1262674800
8765;156515;5.0;3;1262674800
8765;47360;1.0;3;1262674800
9262;15724;4.0;3;1262674800
9262;12757;4.0;3;1262674800
9598;84606;5.0;4;1262674800
9598;13397;4.0;3;1262674800
9728;7639;2.0;3;1262674800
10105;28374;5.0;4;1262674800
10309;174776;5.0;19;1262674800
10466;176293;5.0;4;1262674800
10818;3975;3.0;3;1262674800
10975;181118;5.0;5;1262674800
10998;27897;3.0;3;1262674800
11157;14464;5.0;4;1262674800
11460;187574;5.0;8;1262674800
11592;64171;5.0;7;1262674800
11990;16567;1.0;3;1262674800
12004;21931;1.0;3;1262674800
12832;201328;4.0;17;1262674800
12832;201329;5.0;17;1262674800
12832;201330;2.0;19;1262674800
13040;201808;4.0;5;1262674800
13367;205948;4.0;18;1262674800
13367;205949;4.0;18;1262674800
13367;205950;4.0;18;1262674800
13476;21932;3.0;3;1262674800
13480;208657;5.0;1;1262674800
13529;209457;5.0;18;1262674800
13658;211142;5.0;8;1262674800
14073;19140;5.0;3;1262674800
14099;217300;4.0;18;1262674800
14154;112971;1.0;3;1262674800
14239;219120;5.0;4;1262674800
14239;219121;5.0;9;1262674800
14239;135582;4.0;4;1262674800
14312;220517;5.0;18;1262674800
14312;66735;4.0;18;1262674800
14527;44730;3.0;19;1262674800
14915;225745;5.0;4;1262674800
14915;225746;5.0;12;1262674800
14915;225747;4.0;2;1262674800
15253;228343;4.0;17;1262674800
15394;65899;5.0;11;1262674800
15394;122134;5.0;5;1262674800
15443;85884;4.0;2;1262674800
15699;234536;4.0;19;1262674800
15699;234537;4.0;4;1262674800
15860;237074;4.0;18;1262674800
15886;59129;4.0;4;1262674800
16041;240089;4.0;4;1262674800
16059;46719;3.0;8;1262674800
16647;27657;4.0;7;1262674800
16781;247695;4.0;10;1262674800
17913;256268;4.0;18;1262674800
18404;260826;3.0;3;1262674800
18797;125729;5.0;7;1262674800
19079;268103;2.0;5;1262674800
19079;39806;5.0;5;1262674800
19163;269042;4.0;5;1262674800
19383;271377;4.0;10;1262674800
19482;69703;1.0;3;1262674800
19482;272192;1.0;8;1262674800
19487;55849;4.0;8;1262674800
19632;274893;2.0;4;1262674800
19632;274894;4.0;4;1262674800
19673;30371;4.0;3;1262674800
19951;278393;5.0;10;1262674800
20157;19137;5.0;3;1262674800
20379;281613;4.0;5;1262674800
20379;10843;3.0;5;1262674800
20390;281817;4.0;7;1262674800
20390;281818;4.0;8;1262674800
20461;282271;5.0;11;1262674800
20640;138060;4.0;17;1262674800
20729;39864;3.0;3;1262674800
20831;285605;5.0;7;1262674800
21083;221405;5.0;3;1262674800
21095;16797;4.0;3;1262674800
21212;288493;4.0;10;1262674800
21539;244471;4.0;11;1262674800
21553;290952;4.0;11;1262674800
21553;29476;5.0;11;1262674800
752;20334;5.0;17;1262761200
796;21946;4.0;3;1262761200
1230;31693;5.0;8;1262761200
1382;34014;5.0;9;1262761200
1382;34015;5.0;21;1262761200
1382;34016;5.0;21;1262761200
1382;34017;5.0;9;1262761200
1382;34018;3.0;18;1262761200
1382;34019;5.0;17;1262761200
1382;34020;1.0;9;1262761200
1382;34021;5.0;4;1262761200
1382;34022;5.0;18;1262761200
1382;34023;4.0;18;1262761200
1382;34024;4.0;18;1262761200
1382;34025;5.0;18;1262761200
1382;34026;5.0;22;1262761200
1382;34027;3.0;22;1262761200
1382;34028;5.0;22;1262761200
1464;36053;1.0;8;1262761200
1464;36054;5.0;8;1262761200
1753;42217;4.0;4;1262761200
1853;44001;4.0;17;1262761200
1995;46508;4.0;4;1262761200
2034;47889;4.0;21;1262761200
2034;12093;5.0;3;1262761200
2034;47890;4.0;3;1262761200
2095;51394;4.0;19;1262761200
2318;44730;3.0;19;1262761200
2318;55795;4.0;19;1262761200
2318;14031;4.0;8;1262761200
2532;60587;3.0;18;1262761200
2532;60588;5.0;18;1262761200
2532;55786;5.0;18;1262761200
2742;64896;4.0;4;1262761200
2760;66385;4.0;4;1262761200
3373;41230;5.0;1;1262761200
3911;86546;5.0;17;1262761200
3958;35252;3.0;3;1262761200
5086;103005;4.0;3;1262761200
5096;103405;4.0;8;1262761200
5096;34907;4.0;8;1262761200
5400;104657;4.0;1;1262761200
5426;81606;5.0;19;1262761200
5494;15470;3.0;11;1262761200
5642;13290;4.0;3;1262761200
5861;60708;4.0;2;1262761200
5861;116264;5.0;19;1262761200
5861;116265;4.0;19;1262761200
6086;119069;5.0;18;1262761200
6144;120702;4.0;11;1262761200
6674;126612;5.0;20;1262761200
6835;128590;5.0;9;1262761200
6877;129840;5.0;21;1262761200
6877;129841;3.0;19;1262761200
6877;129842;3.0;19;1262761200
6877;129843;5.0;18;1262761200
7246;138053;5.0;8;1262761200
7411;140458;3.0;5;1262761200
7694;22065;3.0;3;1262761200
7966;147726;1.0;19;1262761200
8407;152304;2.0;3;1262761200
8407;152305;5.0;8;1262761200
8407;152306;5.0;8;1262761200
8994;158604;5.0;3;1262761200
9072;159878;2.0;11;1262761200
9072;159879;4.0;4;1262761200
9262;163365;4.0;19;1262761200
9262;163366;4.0;18;1262761200
9498;10343;4.0;1;1262761200
9598;167800;2.0;10;1262761200
10709;178803;5.0;5;1262761200
10709;3537;4.0;12;1262761200
11157;183773;4.0;8;1262761200
11157;183774;2.0;8;1262761200
11157;4336;5.0;8;1262761200
11460;187573;5.0;21;1262761200
11530;189183;5.0;4;1262761200
12110;194765;4.0;17;1262761200
12320;28;2.0;3;1262761200
12750;149;3.0;11;1262761200
12832;201326;2.0;19;1262761200
12832;201327;5.0;19;1262761200
13337;205626;5.0;18;1262761200
13367;205940;5.0;18;1262761200
13367;205941;5.0;18;1262761200
13367;205942;1.0;18;1262761200
13367;205943;4.0;19;1262761200
13367;205944;5.0;19;1262761200
13367;205945;2.0;19;1262761200
13367;205946;4.0;18;1262761200
13367;205947;3.0;18;1262761200
13434;207517;5.0;4;1262761200
13509;110877;4.0;5;1262761200
13529;209456;1.0;18;1262761200
13574;210017;2.0;11;1262761200
13574;210018;5.0;11;1262761200
13658;211141;4.0;8;1262761200
13678;212813;5.0;9;1262761200
13728;12757;4.0;3;1262761200
14099;217299;4.0;18;1262761200
14154;100061;5.0;10;1262761200
14170;13400;5.0;3;1262761200
14170;21976;3.0;3;1262761200
